id,case_id,status,ai_recommendation,reason,created_at
APP-0fa03f9f,CASE-2874,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.465304
APP-c13d3b02,CASE-2875,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.465304
APP-0427175e,CASE-2876,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.465304
APP-d22ced7e,CASE-2877,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.465304
APP-dcb448b4,CASE-2878,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.465304
APP-41014987,CASE-2879,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.470074
APP-b4b69a98,CASE-2880,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.470074
APP-8f217314,CASE-2881,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.470074
APP-b145074d,CASE-2882,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.470074
APP-066cf4bb,CASE-2883,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.470074
APP-22cc4d2f,CASE-2884,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T22:16:04.470074
APP-8c1112bc,CASE-2885,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.470074
APP-89d46c0d,CASE-2886,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.470074
APP-0509e87a,CASE-2887,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.470074
APP-ba8e0c62,CASE-2888,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.470074
APP-37bcebe5,CASE-2889,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.470074
APP-d487d3d7,CASE-2890,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.470074
APP-609dbf2d,CASE-2891,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.470074
APP-00c6b3da,CASE-2892,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T02:16:04.470074
APP-e0f7f027,CASE-2893,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T08:16:04.470074
APP-ec23f975,CASE-2894,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.470074
APP-92ab8ddb,CASE-2895,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.470074
APP-a36e16fb,CASE-2896,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.470074
APP-27424055,CASE-2897,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.470074
APP-b3a4e9b2,CASE-2898,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.470074
APP-73aefad6,CASE-2899,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.470074
APP-b7148a8c,CASE-2900,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.470074
APP-51df016a,CASE-2901,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.470074
APP-494c051c,CASE-2902,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.470074
APP-905d34ba,CASE-2903,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.470074
APP-7254dd1e,CASE-2904,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.470074
APP-05265852,CASE-2905,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T04:16:04.470074
APP-070cea05,CASE-2906,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.470074
APP-00ea002d,CASE-2907,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.470074
APP-003c5846,CASE-2908,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.470074
APP-75b25022,CASE-2909,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.470074
APP-52b55515,CASE-2910,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.470074
APP-a122ae84,CASE-2911,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.470074
APP-d792a61d,CASE-2912,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T15:16:04.470074
APP-3054cc12,CASE-2913,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.475342
APP-b4e8e036,CASE-2914,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.475342
APP-fda70060,CASE-2915,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.475342
APP-d4dbdd48,CASE-2916,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.475342
APP-9728ba60,CASE-2917,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.475342
APP-a748ac22,CASE-2918,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T14:16:04.475342
APP-0e1afd8a,CASE-2919,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.475342
APP-e483825f,CASE-2920,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.475342
APP-d7515907,CASE-2921,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.475342
APP-91f9dfc6,CASE-2922,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.475342
APP-cf803205,CASE-2923,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.475342
APP-b50ae72a,CASE-2924,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.475342
APP-53d09cb5,CASE-2925,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.475342
APP-fe793c9b,CASE-2926,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.475342
APP-95787f83,CASE-2927,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.477412
APP-c25e5886,CASE-2928,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.477412
APP-c97a6360,CASE-2929,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.477412
APP-4fb66a44,CASE-2930,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.477412
APP-5bc99bcc,CASE-2931,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.477412
APP-2adedd7d,CASE-2932,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.477412
APP-8841bff0,CASE-2933,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.477412
APP-82d7c9ed,CASE-2934,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.477412
APP-a960775f,CASE-2935,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.477412
APP-b9b47f4c,CASE-2936,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.477412
APP-a6818530,CASE-2937,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.477412
APP-2ad7e47c,CASE-2938,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.477412
APP-6a2fdada,CASE-2939,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.477412
APP-7a30f936,CASE-2940,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.477412
APP-cde11176,CASE-2941,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.477412
APP-72e89e2d,CASE-2942,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.479425
APP-718c8e0c,CASE-2943,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.479425
APP-dee56cd0,CASE-2944,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.479425
APP-072b6220,CASE-2945,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.479425
APP-d3510ed5,CASE-2946,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.479425
APP-97b82e6c,CASE-2947,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.479425
APP-0989428e,CASE-2948,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.479425
APP-49f57758,CASE-2949,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.479425
APP-f45cc17c,CASE-2950,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.479425
APP-0829815b,CASE-2951,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.479425
APP-3a36e5fc,CASE-2952,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.479425
APP-abb4722a,CASE-2953,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.479425
APP-27c53cbc,CASE-2954,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.479425
APP-2d2e2969,CASE-2955,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.479425
APP-e2f257c4,CASE-2956,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T15:16:04.479425
APP-259f972e,CASE-2957,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.481182
APP-30935e76,CASE-2958,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.481182
APP-bd37380d,CASE-2959,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.481182
APP-6299564f,CASE-2960,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.481182
APP-64a96958,CASE-2961,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T12:16:04.481182
APP-12c1dc76,CASE-2962,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.481182
APP-5f802f3f,CASE-2963,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.481182
APP-7a232920,CASE-2964,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.481182
APP-195765ff,CASE-2965,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.483196
APP-137717b3,CASE-2966,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.483196
APP-5f51846c,CASE-2967,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.483196
APP-84144bde,CASE-2968,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.483196
APP-cfcebfd7,CASE-2969,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.483196
APP-f3f31266,CASE-2970,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.483196
APP-dc9212cc,CASE-2971,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.485209
APP-2b332aef,CASE-2972,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.485209
APP-aeb1c5cb,CASE-2973,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.485209
APP-9536a1bc,CASE-2974,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.485209
APP-b6b37a2f,CASE-2975,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.485209
APP-b3d5abf2,CASE-2976,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.485209
APP-b83e2aaa,CASE-2977,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.485209
APP-6ecb8a13,CASE-2978,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.488208
APP-9b163459,CASE-2979,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.488208
APP-3324bb21,CASE-2980,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.488208
APP-4fa6ecaa,CASE-2981,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.488208
APP-e00d2196,CASE-2982,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.488208
APP-5a81547f,CASE-2983,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.488208
APP-4093d1e4,CASE-2984,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.488208
APP-d0e19f1f,CASE-2985,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.488208
APP-e43c7568,CASE-2986,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.488208
APP-958356bc,CASE-2987,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.488208
APP-537f515f,CASE-2988,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.488208
APP-5fe96788,CASE-2989,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.488208
APP-7de9adb1,CASE-2990,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.488208
APP-a01df0a9,CASE-2991,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.488208
APP-586c94a9,CASE-2992,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.488208
APP-12725687,CASE-2993,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.488208
APP-093076f7,CASE-2994,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.488208
APP-78656e0e,CASE-2995,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.488208
APP-a2444424,CASE-2996,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.488208
APP-470e1b66,CASE-2997,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.488208
APP-fadb4fc7,CASE-2998,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.488208
APP-476ba978,CASE-2999,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,500.00 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.488208
